9882 27338
7674 6117 754
5799 2183 -57
5194 7842 511
5602 7417 -601
404 7261 679
5517 5935 -292
1128 9876 -41
8765 8330 -74
7986 9614 938
2790 6934 -205
1831 8095 -189
8067 9344 -625
3866 3387 -598
3550 8587 -555
4257 5852 -438
63 9246 343
5003 2504 260
8275 4825 949
3809 803 37
9409 9703 44
4531 6112 510
8034 7086 46
1939 4159 688
8815 9172 310
3915 5993 -421
7303 597 951
217 1163 -444
6775 238 -397
3323 9825 81
7323 6448 234
6457 2805 322
3203 1382 -880
9834 8250 -673
202 8478 864
1598 8294 -638
9137 6813 843
2426 8703 -113
36 6667 123
4721 4225 941
1320 4941 652
8004 6703 854
7088 8767 -164
6870 3567 992
7036 8925 -149
6821 5193 210
3894 6698 44
595 4925 390
4724 252 853
2050 8726 681
2221 5052 311
5466 3671 42
3641 6195 -946
4522 3481 -234
9392 7416 -634
3 6065 -155
6359 1385 -270
4333 9239 -913
3426 9685 -251
9406 4016 -39
360 4753 -960
3302 6377 -987
9425 6335 393
1108 3693 -978
361 9173 -481
6420 8965 485
9778 4743 -743
7916 6368 413
4928 7558 656
8266 4011 -186
1836 1058 140
700 6723 -943
8882 2802 541
6427 4563 -478
7386 3874 998
1684 3018 657
8170 9707 -835
2852 5458 -424
5721 9648 678
7390 8575 -100
4011 7584 38
6744 1017 -659
8524 6442 697
9732 7448 -602
3504 1978 -92
1059 3626 679
9554 5741 -705
4873 6629 -757
4974 6250 -886
23 7079 -343
5263 6946 457
7613 2199 -271
6625 9550 112
907 6638 -486
2063 7863 352
6273 8069 260
5832 9200 127
1619 7290 -283
306 6849 834
8959 6966 141
2086 8466 179
7377 3730 -670
1963 1019 838
4545 5339 977
3434 8905 726
6521 532 -174
9401 3052 480
9160 4094 -655
6436 5468 710
2470 5334 -19
6526 6209 998
7205 9621 589
3511 6700 483
3901 2440 -484
331 8664 17
2268 5349 264
4331 6393 -555
2079 2223 -255
8772 2494 -9
3476 4272 -645
9877 4101 -143
8898 5234 -41
7066 1983 -722
5477 3777 -815
8985 2300 -571
8533 6933 31
586 9839 -910
6222 8704 113
201 4121 104
4161 7426 726
6886 2644 873
174 2681 -813
3635 6247 517
6800 7787 -556
1556 598 922
6684 1710 -520
8295 5476 77
452 4855 481
821 3898 70
5956 3407 929
4704 4070 525
8978 5318 224
7977 3168 974
2522 2864 780
3129 4182 -971
5074 8508 265
8840 3368 -713
8061 6048 -543
4347 5850 970
1741 7430 -411
2421 5768 -179
3250 6978 147
5877 8003 95
8357 3866 -235
2562 6379 -443
2572 4072 -228
8592 21 -782
1461 9167 -885
8236 2212 13
9130 8713 453
8506 4694 -941
3425 859 -521
6199 2107 -632
747 9108 -835
9115 7792 470
3086 6868 611
8131 7552 596
2051 6792 -89
4374 5700 687
6761 1996 352
3084 504 796
1768 2965 792
1876 4824 -14
8110 7339 -328
1516 8904 404
4583 3882 583
9660 9175 779
5969 1641 249
3946 4116 -599
1276 1187 381
4334 41 939
5684 2605 -345
4890 3725 -841
4867 5341 735
5483 197 799
2273 6512 -667
6994 4768 724
1882 2049 134
5757 6233 738
8304 6712 826
1653 6063 27
909 3137 -356
1355 5132 -116
2113 8845 817
2143 9341 268
2917 1667 882
7587 8419 773
7651 8067 -298
4986 7090 269
1053 4806 -692
4578 5192 223
3037 4020 261
4574 6111 844
214 8141 -113
4935 9299 907
4102 7452 184
8537 6033 421
6785 7547 653
128 5322 6
5673 8473 444
8195 9026 -943
8851 6998 -835
1826 4730 -643
7941 9739 -358
9753 6444 -287
8686 4483 459
930 4304 -413
9283 873 -435
2329 5870 676
4616 8037 667
9249 6480 -609
5839 9293 -865
3674 6255 519
3199 1271 444
5623 8811 180
8694 453 294
3103 7623 -82
719 6957 10
3644 1287 323
5874 7897 -422
8138 5220 795
2118 5132 734
1332 2361 -594
6067 6021 -114
4997 5091 584
939 6016 -53
4481 2366 347
3592 6042 93
7559 9843 728
7239 8852 -992
1902 8782 -584
7981 7653 -270
1845 6800 116
8205 6352 68
7339 8721 -913
8328 8042 902
5573 5586 818
6216 3136 93
4262 4874 960
1420 7151 -137
3478 6665 753
6268 9356 -533
662 3452 -450
4603 6511 -993
3029 1042 -187
9238 1491 -573
1904 2138 -433
8906 6530 113
8788 9065 735
5017 1859 -77
7218 8726 420
9525 1596 -748
4024 3404 -40
9427 5670 283
1191 4153 495
2291 6067 -754
5357 9814 -454
4088 4158 -782
4412 5185 -634
2634 8097 -185
2638 5018 274
4935 6630 681
855 7200 -396
2899 5912 187
9240 2318 819
6567 7989 -931
3163 1038 -816
1191 5785 490
3649 2374 522
1548 6961 -910
3141 3007 690
1823 7096 -771
6162 1430 500
654 1834 -678
8895 6897 694
9406 3962 861
1458 3161 -505
9753 1248 -723
2061 4536 -532
894 7034 -686
5808 2195 135
5920 4345 -537
2907 4878 680
9325 1291 385
3271 6019 -584
3935 5103 549
885 2723 105
6160 1467 -119
3562 3317 -50
2261 8021 -693
6061 2661 712
6228 3935 727
3561 8391 371
9493 9845 454
7376 5378 -932
6944 9116 -192
856 8201 706
7358 9242 -878
1687 5059 -698
477 792 -805
9367 1386 -76
6920 6365 16
776 4170 435
5480 2292 175
5795 9664 -815
5378 6914 -676
3458 7849 -632
803 2070 170
3844 8127 -519
3762 645 -592
986 6965 -465
2105 1029 -882
6114 7450 547
572 9666 -639
3201 9413 425
8314 2287 936
4992 7636 -852
6402 7954 -486
5380 5768 -416
5978 4686 -930
4033 7197 260
3614 8790 -757
7560 2057 -882
2807 330 -481
2118 5335 -608
8240 3126 14
883 8117 -265
6472 8229 -35
4669 2432 993
6746 2126 -346
1820 7213 -497
294 5646 -971
6395 9876 5
56 9479 -191
8830 3701 -168
314 7516 149
8900 2098 582
2178 6578 298
2898 2829 -307
3296 1726 -58
6615 3368 532
5902 345 824
9835 7116 397
7350 9313 590
5037 6101 -162
7925 1847 -430
8091 8446 747
5787 8401 95
6618 5870 -960
3610 6854 590
4625 3188 152
6498 2756 -550
3923 6337 -295
5532 7979 -901
174 4658 787
3657 472 956
3323 7554 -191
5659 6794 -187
7176 1737 525
4837 85 -84
4135 5338 487
1732 2697 -233
2949 1045 -944
1548 6898 -160
2622 6091 772
187 751 -178
6882 1489 704
65 8585 688
4175 5489 -37
5282 3396 958
8172 1578 9
4838 9535 -41
2696 2537 759
9417 5850 206
4386 5125 413
725 2641 960
3662 176 910
488 2684 -272
7325 8514 -148
333 4824 419
6117 5218 39
9632 7880 -144
579 5977 709
9435 6460 -822
9745 2998 744
7399 1572 153
7922 966 991
3936 1513 -540
3834 8724 -438
1739 7435 -360
8386 8434 757
4172 5562 387
5568 3827 -82
9050 2994 -204
6025 3629 739
2984 4360 294
8076 938 -380
6035 888 -825
8667 8380 931
5027 8688 16
2826 9740 58
7124 8145 -95
1060 5524 511
65 8585 490
1319 3925 -807
2213 9376 -512
2421 7890 140
202 2864 -982
9320 5487 -136
6833 4926 -355
4959 7061 862
9532 5774 247
3547 6438 -693
9479 5247 -814
1585 4332 796
5359 384 643
1326 2104 -340
6972 1854 -181
587 8860 533
4490 9766 -400
4221 4579 164
9425 1012 400
3844 1588 -630
8109 2409 -647
1958 2938 -489
4045 9282 551
3536 9257 902
3650 6206 555
6086 4605 -120
9345 7813 -312
9163 6473 83
5972 7225 321
7553 1562 -690
4912 202 -814
6602 8229 470
3147 7039 -379
8936 7400 -64
4834 7614 -790
9480 5295 34
8168 4332 -957
6751 902 -867
2725 8225 215
9282 8661 822
3490 4459 -193
848 5570 -241
7569 5363 -499
4917 9327 134
5113 5467 412
6394 2888 -177
2872 7280 -42
1245 3059 -836
4116 9413 239
5260 819 613
7688 2381 642
9497 4788 469
4011 4448 439
5894 6184 -385
6596 204 374
7054 5304 338
7744 6866 -568
3514 9766 -394
6944 2657 -524
4461 576 -680
4701 5790 685
4419 6778 129
8173 7718 -735
8572 9873 -816
1977 7699 862
5406 5669 -322
2361 1416 17
5105 9223 -448
2944 6028 -975
9403 6497 -730
3044 6735 -146
171 7396 311
7620 2926 460
4499 3831 -803
5476 5627 -884
2940 1213 748
76 9805 -381
3659 7518 -307
3512 8040 516
2481 8172 -889
3133 1871 -631
9636 634 320
7593 2992 -619
4240 537 513
4766 3999 -86
1091 2215 -312
9634 2138 13
4528 122 -824
7507 6333 612
8281 5285 761
8809 6191 -966
89 405 749
4990 7251 84
5847 7493 313
4673 7183 -896
7541 2475 870
1320 3838 -697
4860 1652 -625
6300 6537 125
4701 130 316
90 2527 973
9534 3522 -551
7039 4310 -282
2678 294 -30
1592 4768 224
6942 1192 490
8375 4468 894
3862 2566 489
775 4291 -723
9640 4474 439
4007 7281 158
3422 6570 -927
1456 7076 406
5102 1302 -137
9604 9337 421
2567 6791 435
4985 3921 965
629 7361 -491
5966 6282 208
8071 1280 -375
4512 5103 389
6100 1190 912
8425 1888 -119
5037 3623 -706
4138 2151 501
660 3114 -386
417 3116 -284
2619 5483 -474
4213 5112 -565
3898 4092 168
4812 4690 -641
8027 9708 595
8321 1565 -293
1149 1997 -931
6040 1128 -857
7527 2448 404
5571 5029 -413
2298 5342 944
8614 6265 -135
4533 2199 -187
8291 1728 347
4222 4140 -985
1713 6890 65
6211 5848 958
7733 1209 -263
646 5594 592
1658 1306 594
2780 4116 -157
8376 9880 668
9440 6528 208
755 7638 -329
6782 1316 621
4281 6543 -769
9449 1819 126
8316 1412 -924
5900 4382 -319
3123 4245 -121
2189 6457 142
7754 9719 -632
1915 2541 -761
1145 8884 -563
3126 4513 -330
4817 3561 -165
218 8564 23
5970 5271 752
8399 6932 -778
2715 3731 30
1268 4858 679
1445 2056 798
6378 3353 -807
7587 3439 284
6948 5639 995
5449 2472 641
4866 8115 -75
8849 7054 276
8950 4248 -148
9050 9434 578
8410 914 365
6947 5657 -636
9369 5505 -293
6980 6454 -16
1724 9139 -491
6427 3116 -377
8561 2856 -147
8376 6496 141
2438 3135 -109
9667 6606 -620
9145 6210 591
9584 9259 793
497 7695 -222
1815 7545 556
2603 2645 -3
301 2210 597
9876 6250 269
4673 2931 656
4167 8686 -205
5180 9705 187
7858 6076 992
5952 6723 -531
6815 933 410
7606 7822 977
7012 6236 -345
6144 7816 419
2276 7081 802
7405 3539 697
3849 5949 551
1595 8280 -335
3533 4660 -354
5796 4761 -101
3736 7102 -765
320 5201 77
8645 9104 444
6874 3669 -863
1264 9549 -448
9568 6563 -825
1438 2735 542
1338 930 -407
190 5803 607
9693 3440 -449
1844 2132 912
5148 3168 834
5246 6452 623
5818 636 799
7645 8090 64
129 9073 425
8596 7038 172
3798 7540 -847
1097 6783 -445
7037 2159 456
3271 3441 -10
147 9023 735
1132 6580 -723
1314 6403 -4
4289 5620 336
9020 3708 393
2218 8659 35
4895 5918 -247
5383 4780 -639
2715 3659 997
4720 6202 638
7473 2783 511
3512 2881 121
2813 9838 849
4531 9540 -461
9652 3641 -474
2423 8365 472
9601 1490 -407
8395 5616 -672
2428 1027 305
2392 8457 104
8085 7270 517
1373 8319 960
874 6667 481
1375 1952 -703
2335 9206 276
7646 6832 -916
3883 2952 716
8125 3003 -676
745 1271 884
1508 37 363
3494 4705 -408
9581 1954 -548
4708 2753 355
76 1286 -105
6332 8360 -795
7184 6458 820
6114 5838 430
1307 5064 740
5891 2778 17
929 9099 383
6206 4486 274
7744 8001 -848
9630 256 529
2277 1999 176
7883 7275 367
1453 8366 164
3998 4251 608
3055 4744 865
8357 1562 -301
6893 6859 -451
4236 6147 -18
3212 3870 -240
4476 7105 -429
5555 2067 71
4186 9248 -408
7215 3095 330
8617 444 793
8480 3311 574
8174 6693 873
9288 8632 947
8876 3074 959
4846 5069 -581
6046 9398 591
9828 9548 684
8849 969 -125
8561 496 -327
8731 9605 777
1002 9711 -634
3289 1226 -743
1730 2845 -403
4294 2370 -806
799 5484 -413
602 6714 593
5643 8175 794
4624 457 348
1065 7005 -260
4386 8287 870
2876 4608 930
2790 3717 193
3270 9486 317
931 6309 -103
9666 2173 308
2769 7786 530
713 7636 -131
442 5709 608
6998 8266 -871
9397 7483 527
98 4873 -598
9368 1746 -64
6444 9532 -910
2421 2524 606
9738 5061 -247
3754 3407 490
6511 9561 996
3065 2613 707
6277 5812 -327
2167 3952 -558
5769 2788 -518
6867 4167 -945
4456 7893 107
3270 6392 468
294 3202 -357
5355 2885 -264
4591 4491 -513
5738 2953 155
4002 95 588
3065 2022 -146
1026 2260 545
2802 5213 548
6270 2810 757
1862 3631 835
2024 9021 -510
9157 5339 -840
1761 3008 -792
2509 6877 -520
1329 881 -877
7902 5687 13
1742 3560 -756
1918 1526 144
7221 2139 611
1166 2521 917
944 3215 880
4539 5837 -178
6590 6521 998
9354 4343 996
4590 7183 293
5928 4281 -716
6571 8487 114
2238 503 848
21 5526 -192
4354 5241 7
1042 7965 861
8040 1930 514
4068 6844 -570
493 9722 244
6454 5878 778
4514 8038 -488
4508 4947 58
2860 6225 -470
4651 9677 -338
2869 6934 932
8246 3434 642
7390 2023 -927
5613 8746 888
6254 7983 -511
3704 8067 -474
9729 7108 623
7098 4990 -136
4430 6353 -620
9843 1195 418
4711 7378 263
1041 3865 -115
8927 8258 -628
6120 754 172
940 4527 -791
8035 5401 212
9877 4248 657
2354 1979 419
7710 3781 -249
4398 3524 961
3767 6818 160
8118 5108 536
9602 9484 587
385 9585 -595
7267 8579 -653
6515 572 671
8971 9360 -972
4241 4862 430
4570 9276 929
6870 7770 786
6866 7392 406
2951 571 949
1738 8659 -847
360 2236 925
6723 2413 214
4283 584 -92
1341 1665 -637
6062 8028 408
8168 71 -652
6467 2426 917
9448 1810 -233
1408 5660 606
9821 8430 -343
7716 5139 -270
4402 7751 443
6593 8696 -125
5105 4750 313
756 3192 104
2152 2909 -601
183 6481 -277
7647 1780 7
6760 9006 -664
630 2373 -72
373 4410 -68
8759 753 309
3744 3367 644
8969 5854 195
9284 7015 -172
5824 9522 644
2888 2246 279
7047 9340 720
4136 3251 -93
1637 7902 -365
8733 6492 507
9423 459 744
4459 392 -390
1261 8663 140
1587 1781 -787
5579 3537 241
8112 3335 229
6130 4404 610
7269 1458 509
4352 6279 -193
1272 320 160
6556 4586 -173
1026 3506 -682
9587 8938 412
2258 82 237
8788 3497 814
5839 9692 870
9792 7639 911
2425 6415 750
2246 7109 852
4731 3469 325
7635 2188 522
6883 8877 870
9422 4766 815
2682 5896 628
3103 5270 -347
3568 1047 -158
1439 7698 -836
6969 7071 141
5618 9731 910
8426 3046 -310
2389 529 -855
7970 6865 651
6420 6997 92
374 5817 867
2685 1713 386
3363 9445 -984
8406 2736 868
7739 9035 470
8530 3148 239
1067 3207 -911
8527 563 -273
1158 1584 607
9141 7681 -866
5463 5984 -309
1081 5739 -708
1980 2740 -719
2193 7994 -387
7535 9137 -985
5773 4495 40
4699 8655 -791
6899 5220 810
4517 4136 -638
1164 5657 855
1664 6134 581
9304 6006 -152
7615 4849 -902
9084 9616 -275
3647 2461 97
8021 3914 -288
7675 4403 707
6639 4428 -662
8697 9220 -870
2615 1142 73
6180 5546 114
3853 608 -157
9843 8708 -26
2300 4926 -856
486 1083 129
2562 8783 218
8125 6496 56
6858 3563 888
8704 2676 320
6929 4096 979
5680 7963 792
3765 6760 -736
2653 7729 681
6005 846 875
2820 13 -779
6411 5223 458
760 9214 -168
2933 7571 -486
5828 472 68
4069 7229 372
5491 6668 152
5623 7673 -744
7072 9743 -234
1387 7365 860
6351 8333 342
4394 4952 95
1038 2607 251
2090 4444 998
1364 2238 644
5400 4827 558
8211 6359 -437
1737 4685 34
8724 9634 786
3513 8487 27
8418 5869 356
6194 9169 112
2178 3193 339
3680 8554 384
6143 5443 152
2932 9351 -969
8173 5198 -616
9349 4978 320
6118 506 -409
9802 8833 66
6817 5452 315
381 8530 482
9391 5704 569
2002 3252 202
4514 6857 727
3555 7565 -892
9245 2813 -633
3189 4248 -808
324 4187 -427
5880 9276 -142
6522 7223 -240
7049 3088 -363
9347 7706 94
5250 4952 261
3129 3071 238
90 6632 -521
277 2122 314
3363 38 146
4472 3442 20
5477 4570 261
3408 5389 -317
1664 6428 -817
7890 9311 792
7334 5683 455
8436 1396 -97
2577 1916 -886
1580 6840 -423
7481 4671 4
5797 2102 -458
2229 657 181
5961 1895 68
2707 6686 475
4656 5600 -853
242 2518 -108
7268 7908 -5
8793 2177 -22
3501 2654 -893
6463 2696 -307
4555 6543 -601
4896 3510 677
2089 8864 -908
519 5480 223
2455 3947 124
5395 277 -90
7062 3422 -55
6304 5791 126
8989 8789 747
1898 4973 -417
5612 9292 -658
5759 8590 -249
4978 143 -896
6177 448 13
8659 5678 778
6633 3395 -561
6452 7250 482
3367 5136 -157
6183 319 597
3867 2046 870
4265 9362 300
9664 4091 -111
2646 3354 135
953 8931 242
6837 4074 584
5577 8722 -169
2531 6012 31
2129 786 386
421 9346 -906
9224 537 719
8998 5322 180
8754 9088 -138
6275 3622 -17
8018 9515 -766
2428 3008 -730
5548 4592 -304
5671 5674 176
3411 1606 -645
1683 7566 -290
7171 5231 579
7412 5738 152
4680 7643 536
2570 4487 -430
7573 583 735
3356 5565 589
3704 6425 809
8182 8658 511
3320 2992 400
2323 637 909
8655 1119 268
238 8642 118
169 3812 537
4576 5291 -852
8429 3046 114
6440 2310 -521
8155 8550 535
1969 6463 -493
1586 4851 -661
3138 596 -660
6600 1386 506
8416 6099 65
898 8792 981
6803 8536 40
9222 8949 -182
6566 2797 862
1970 4096 -926
6843 443 -185
4370 5212 988
1823 1487 -789
9498 5399 217
7286 447 -431
4087 6950 -52
8104 2564 771
842 7258 -802
2587 6365 -741
4879 4388 -595
519 5706 -877
3430 5017 -253
8853 9156 -384
824 3872 198
2267 7706 2
3438 8771 791
8652 6257 482
5599 2682 -910
8524 4123 501
1182 2868 -666
5314 3585 337
382 4671 84
9681 4546 171
313 656 262
996 7984 440
8727 7933 495
5039 7935 307
3517 6698 63
4665 9024 -293
632 4942 83
8956 8406 -93
8571 330 -529
2006 4840 449
606 3248 -433
6687 5596 -605
7280 7413 -565
1226 5031 -594
3777 7506 -285
300 9505 401
7891 2202 414
5147 3748 859
9087 5649 934
9752 3309 816
7390 1180 85
2872 4187 149
4291 3644 878
6139 513 -380
9459 2308 318
7631 7227 -240
2762 577 434
8587 754 904
2994 1465 606
2040 1514 751
4040 7066 654
8064 1312 -44
6112 4624 710
359 3202 -557
2943 2426 -790
9323 4146 504
6253 9614 -126
5988 2782 -857
6764 1848 734
5582 4678 -393
8335 3265 -354
4689 352 -788
4596 2432 -915
7045 8362 -7
3750 3061 748
6900 793 931
2869 153 116
3870 3105 -44
1941 7232 507
1668 3301 -745
267 6802 180
1444 2573 699
994 5933 120
1390 2645 391
5868 7675 596
4852 2946 -753
9433 1223 -69
4219 9241 -206
5016 4755 57
3979 6629 -39
6150 9194 -527
846 5213 -881
835 7238 -609
9198 4267 -218
2362 836 -25
2207 5350 944
183 6449 546
9178 9617 -323
9310 7917 -361
7482 7158 79
4508 1106 933
5506 2306 521
3030 5973 121
9389 2584 51
1817 1720 754
8109 5809 312
5648 2973 -269
9695 5664 -729
5952 8304 -207
3228 9817 -289
9193 5850 733
6556 2687 -1
4777 3830 -727
6651 5898 -459
1170 1311 -370
6444 4735 685
9716 2765 -145
3048 4952 47
7723 1284 113
2853 3140 -874
8653 6767 -912
9146 1634 617
3403 6585 45
3085 8872 587
6720 8745 613
1938 120 -796
6011 3086 603
994 8231 62
2844 1828 -740
8204 3821 -830
7465 9360 -971
6417 4019 873
1269 3216 -868
3209 2832 608
9814 6844 -21
1560 6277 -687
6989 4414 -725
4131 6382 182
8610 8155 -620
4039 2394 -568
3062 1252 -694
2170 5010 73
6637 7974 681
4482 521 -294
6141 4005 -954
7085 4476 965
5958 8674 -446
9004 9795 -568
5438 7240 -620
6366 4427 -392
6922 3496 549
3945 5440 -171
3532 7879 -656
977 7126 -611
2069 5845 793
1127 1706 233
4919 7615 -260
1062 6891 502
3453 8377 62
4482 1247 503
5731 1077 608
1699 7759 807
9268 6587 791
5027 8469 864
2134 7994 -830
406 9709 -286
615 6616 511
9562 3162 820
1082 1136 -45
2694 2603 193
2980 6107 907
3168 7854 325
1432 553 -485
4310 8589 446
4732 2203 -7
8068 514 -980
3101 5443 -875
2408 2287 502
1049 5164 394
1122 8064 775
5443 9314 -822
2114 8375 -141
1681 5631 484
4854 6218 566
9333 5111 600
8273 1806 807
141 1784 748
7030 9045 17
7468 1364 -543
5117 744 -910
4102 6264 -157
611 5728 521
2296 8848 -698
3828 2419 -906
2163 5014 161
8036 7411 552
917 8570 -640
4042 1617 -289
6826 7742 439
2728 9442 -993
8288 5477 -592
7946 1698 -779
1120 7593 717
6113 2695 -23
3635 1137 812
3029 8050 313
9179 1738 977
7083 5191 965
8908 8429 -110
8914 3073 -896
2601 1177 575
278 557 436
1024 985 -298
5728 3959 490
6902 4867 -104
9422 2621 669
4677 7152 -473
6634 1595 110
5899 9205 -869
6812 2162 264
9605 3265 905
2662 7086 -283
1563 3822 -870
7536 4921 554
8551 6773 -129
1716 1253 624
8786 3122 480
2585 5847 180
1419 688 -899
9025 2200 100
3317 5800 -267
6498 8084 912
7439 993 771
1263 2487 -506
9727 2811 -444
2404 8900 375
199 1249 -771
6552 9098 939
8181 7524 91
856 1848 -184
5085 5404 278
6256 752 -114
4333 9036 -525
3503 3993 899
7300 6596 -101
7139 8015 574
3871 2251 679
2085 3575 -498
7030 4803 288
4514 3792 -912
1821 4233 -2
4868 9528 -274
7323 9325 713
7764 8478 481
2343 506 -232
9172 9672 840
9864 5814 -115
9810 8703 758
4854 1801 -263
1439 1465 247
1318 5397 -163
8125 3294 -356
4005 2604 -693
8485 7197 769
9713 3196 304
2804 8191 -653
619 5089 970
8291 3427 328
7456 5177 -352
3773 8525 -702
9710 5177 -800
3321 1213 597
7696 1023 -464
8666 8784 34
2964 9358 -797
1609 3872 -589
5376 8317 -167
1217 9237 793
5870 7480 354
6084 9435 -498
3334 2990 -625
2809 7070 693
115 3864 -550
1000 9251 277
145 726 281
1549 4757 353
1800 9391 -632
9316 1300 -307
1374 7244 925
830 8431 -743
8921 2424 208
2505 6093 -577
2185 11 -609
646 9072 978
8882 235 710
4400 5366 -796
6667 9443 -7
1903 2205 -444
9340 2682 979
396 5961 540
7829 7326 -395
1612 3388 -37
8152 6969 -687
8891 6148 -308
9771 7480 -603
866 4700 571
3817 9416 -786
5038 4897 5
8631 66 671
5934 2019 393
3610 6292 -954
6620 4557 -200
228 5507 -981
4622 8988 -650
8330 4965 593
475 5693 -489
7471 6980 -311
406 6535 -92
7363 8316 833
3021 941 -541
9080 7177 272
502 4799 -93
548 9253 -22
3593 3561 -346
9241 8861 -753
3461 1104 849
8813 851 215
4138 253 523
1921 7582 -714
1203 9092 -445
9701 9814 -5
6928 2249 208
8633 2934 227
450 1991 294
5893 9009 -928
2292 7935 -80
3025 8504 26
1732 3054 -174
9815 3111 -882
6041 364 -434
8400 6745 791
4962 4063 35
8285 7075 807
2957 2490 378
1791 6117 39
5851 8986 -515
5336 8297 -413
6588 2935 793
2680 1020 -127
4071 5355 170
3263 1365 -133
2829 4968 109
4977 1089 806
5454 6618 -355
9555 1879 787
7042 6418 -250
181 2860 -800
8978 8985 357
6034 8574 485
6078 2982 609
8793 4023 591
2776 635 297
9610 5136 746
763 4818 -722
9513 352 428
9044 4778 289
3701 1019 -919
6475 7391 744
437 526 200
5232 6476 79
3210 3646 -204
9514 2032 772
1705 7571 -127
1245 7641 98
1474 753 422
7513 2424 490
4969 7952 801
5171 8495 544
6316 1061 -86
4587 3417 -582
4433 8584 756
9180 7511 -239
5538 5129 854
5526 7516 -14
8427 98 -668
3597 1529 671
2238 4192 -210
3062 1334 -151
2414 7277 -867
6452 3012 -734
2723 6428 821
4826 219 -719
2564 8163 -906
9300 4497 -23
1145 125 -449
6598 7674 -845
1892 5332 -452
6092 1124 -886
5029 8426 -527
4169 5143 722
1451 5406 143
1898 6440 513
4854 468 -850
9298 2559 -323
3328 2825 340
1049 7701 -775
6210 2733 -95
503 1195 959
9656 7297 -248
3922 907 572
5344 7093 -25
5579 5533 -371
4254 6381 -684
2166 3139 572
6804 8480 -696
7428 8208 257
2404 1394 72
5412 73 -914
7401 5133 878
3137 2991 -418
9487 5539 188
7499 2377 -193
2819 5131 -994
193 2173 -765
638 3165 -154
1568 9718 106
943 5346 -340
8324 1227 895
8983 3042 641
5227 5566 703
9086 6654 763
1437 9813 803
7935 3253 -562
7115 681 -496
1238 7724 446
839 9230 -933
1180 6280 -848
737 6414 988
958 505 -162
576 4912 348
7768 3674 -162
