20
979 894
751 602 -100
390 145 -621
458 506 414
525 743 -730
562 20 -511
857 145 -349
122 362 909
801 353 628
3 426 -530
162 581 -201
273 304 141
363 374 -478
455 553 400
202 129 -215
283 462 203
233 373 1
860 566 -613
572 432 684
628 660 -351
229 723 -343
560 345 239
762 97 -645
538 337 820
426 809 697
470 295 -721
654 474 233
495 633 947
845 404 277
844 139 -165
423 241 248
512 118 6
2 834 -972
851 656 -249
765 359 507
838 1 595
521 567 -229
94 575 323
686 85 -451
310 257 -760
755 720 334
846 96 437
63 823 -368
459 174 -183
753 743 118
646 548 884
825 613 855
615 605 -673
432 714 980
831 308 -452
813 580 105
599 374 312
340 542 103
783 368 705
735 378 -321
691 318 54
400 678 -85
498 154 396
717 736 747
726 566 921
464 585 629
818 416 -364
490 798 -632
87 542 678
630 601 -103
358 606 -77
384 260 117
668 178 -303
473 348 -255
553 404 -510
341 677 -81
675 397 30
289 14 728
605 710 -26
798 178 222
176 471 104
546 358 794
852 191 750
215 339 438
512 226 107
564 561 -659
45 388 -950
631 752 400
463 710 -323
156 381 135
752 240 363
13 632 446
12 599 352
839 191 -128
95 148 -573
795 791 -599
310 89 -487
492 670 941
130 62 -779
779 574 695
763 790 -810
5 52 -17
645 181 325
261 353 -708
414 92 77
651 671 356
89 36 268
311 268 -31
307 441 -369
395 664 -35
776 790 904
701 261 171
157 706 -125
64 387 717
730 536 188
195 261 106
155 644 964
328 104 -294
833 245 185
492 272 235
37 288 865
192 430 -277
396 78 -510
739 459 -415
733 349 -966
767 165 -277
21 520 713
48 657 -515
547 534 421
804 564 -722
595 29 928
575 629 224
366 791 -838
497 411 -6
817 776 257
194 147 68
505 609 -914
688 171 212
293 317 -167
693 384 -525
206 355 387
250 241 928
671 1 -710
731 198 -483
253 419 -179
158 860 815
637 814 -12
464 11 40
174 320 687
329 677 -355
67 719 -135
471 119 876
221 386 293
625 509 242
649 807 125
271 767 77
78 425 121
632 348 -583
372 585 -612
714 117 -557
293 577 -662
655 33 -267
497 123 -718
216 34 -102
633 267 -818
233 586 -168
68 500 -56
2 632 -645
426 461 -119
534 480 -524
455 106 701
331 864 532
437 823 972
722 551 -759
770 695 -601
108 354 -437
814 825 545
661 741 275
50 229 -589
274 391 847
208 40 65
325 471 684
9 520 -613
237 631 -929
16 496 -653
260 642 -276
635 739 -635
17 122 213
771 519 -451
529 773 998
183 235 -735
435 122 417
547 10 333
144 80 -119
434 519 436
236 287 452
54 93 185
201 403 921
270 534 430
570 827 456
699 21 -21
773 142 191
783 284 -498
260 401 237
862 281 376
76 317 738
667 261 -900
354 110 -614
543 232 470
119 517 -641
465 562 110
321 71 -846
394 509 -319
687 414 -113
711 251 -34
448 129 -678
543 438 -661
388 625 -694
695 264 -104
795 773 -968
69 87 -336
625 705 -430
505 340 -12
510 174 -757
466 79 -905
231 92 -322
189 647 -872
654 248 386
307 424 346
297 607 -181
108 168 -590
779 633 -505
171 601 236
502 7 380
471 228 -177
616 796 -555
842 183 -203
635 717 -367
442 835 -886
677 436 990
561 745 -584
729 552 -32
144 470 -988
565 49 321
128 517 263
677 435 -323
355 222 -97
105 254 -95
573 160 -54
455 833 -923
65 175 -442
590 526 600
507 855 475
573 762 745
237 43 -264
98 54 -875
53 763 -117
425 436 920
688 5 -840
435 499 242
630 351 517
353 392 -227
196 719 -788
531 329 -420
259 23 293
766 451 -902
402 566 397
778 449 -521
256 743 -639
532 142 93
97 537 -820
480 455 176
649 499 778
545 675 -405
439 773 591
32 757 727
232 804 -425
588 834 317
386 826 -209
268 860 295
268 700 290
794 752 289
785 423 560
737 250 -142
601 632 -689
156 812 164
187 454 844
12 380 418
4 30 498
768 627 -428
64 463 -38
424 687 -460
536 613 293
190 154 511
831 643 616
53 309 872
369 828 -650
279 191 -593
27 638 -134
696 752 -831
15 204 864
227 116 27
763 331 -884
499 449 -19
52 214 -947
23 250 400
389 746 -255
290 399 75
728 810 729
342 537 -303
857 441 500
250 824 98
345 691 26
187 432 529
689 802 111
158 560 -732
109 718 -263
391 677 541
752 170 -404
364 92 11
729 575 -954
593 573 802
466 559 558
381 219 -574
733 798 376
161 25 455
656 315 -949
491 179 -802
195 57 -567
861 858 -495
316 34 711
315 22 -154
21 145 -159
261 769 -424
153 111 -942
515 417 415
268 343 -428
272 754 -411
110 551 359
335 593 -133
703 257 129
392 731 -598
708 89 784
512 607 -673
479 810 977
365 859 104
233 116 -42
197 69 228
55 361 655
525 136 -96
825 455 806
137 162 -839
432 861 132
49 249 -586
433 720 -604
478 856 -916
862 656 -995
369 450 -757
508 755 461
45 745 659
821 387 30
629 207 595
198 744 -397
412 831 683
176 462 274
395 486 282
667 76 -153
301 263 813
365 23 714
2 463 -526
17 287 -691
723 509 -290
107 495 841
753 502 -634
747 309 -205
587 738 -139
393 207 -707
792 224 -351
791 400 -87
841 252 -958
90 802 -256
592 557 724
94 494 339
702 636 744
348 539 705
109 704 813
182 843 -661
459 419 -628
385 864 841
24 328 -323
206 552 -552
669 427 -479
163 186 390
37 858 -532
638 740 514
843 349 -602
763 557 -449
170 800 890
462 553 -649
96 479 -460
585 520 -803
695 326 543
732 296 15
473 442 -816
735 49 552
432 675 -152
187 566 -777
233 406 522
571 854 450
636 215 720
9 287 659
66 179 -6
491 493 277
771 221 320
719 115 645
619 491 -3
513 150 -378
286 548 -264
550 166 974
324 133 409
182 198 580
667 128 -410
653 264 -429
553 188 637
116 762 220
514 418 -859
587 613 751
634 173 378
120 799 32
432 103 907
361 204 -99
528 365 334
699 249 -656
503 94 -745
619 595 -896
507 663 19
385 864 857
381 130 675
587 165 -762
306 790 -397
765 462 -766
806 767 -454
278 276 -452
68 234 442
332 438 -846
152 570 -5
458 239 -680
484 747 -791
190 68 880
788 503 573
489 782 897
766 607 -360
347 350 487
778 729 -250
483 473 -724
360 103 992
157 709 804
479 520 -1000
165 239 -571
109 439 603
103 748 -518
377 308 -512
320 842 110
356 103 212
70 496 -231
296 435 256
646 318 821
275 244 207
2 164 481
318 156 -257
619 531 -175
595 331 -154
144 644 477
192 300 87
620 249 276
815 675 -70
113 477 -952
427 232 386
176 451 581
154 697 -848
593 330 -340
634 374 974
66 441 -274
127 466 -427
681 362 -898
471 415 421
380 100 190
370 478 175
38 605 -8
810 184 443
801 336 599
853 956
403 222 -258
418 274 -578
311 72 711
190 119 -818
320 622 715
200 664 -449
653 627 132
343 157 233
425 228 -778
700 104 1000
211 526 364
262 301 719
466 232 -837
288 446 42
754 378 -395
435 695 472
388 393 377
647 689 619
511 137 -820
620 589 981
172 51 -99
521 288 819
343 573 -521
852 289 -745
335 311 -596
479 237 -644
423 832 286
198 650 -667
37 795 -909
711 502 429
32 130 -854
362 360 -661
677 775 -286
50 317 688
489 252 -658
680 824 40
517 634 -638
666 437 855
107 698 -258
779 485 -137
594 553 -388
654 716 203
324 122 -651
483 739 -13
439 173 883
650 670 246
724 659 702
508 280 853
713 575 -430
653 749 972
222 838 -424
619 195 -677
808 309 765
160 812 -717
627 94 921
249 450 30
293 647 -597
218 32 294
349 605 251
779 227 -121
121 173 429
746 144 210
463 826 -478
713 328 -528
362 561 635
157 685 -602
442 847 182
631 2 -101
830 377 646
425 820 677
602 426 262
319 91 137
330 551 757
435 631 -677
88 789 567
199 305 -750
16 825 502
580 82 573
360 339 -947
16 144 -315
126 614 618
833 36 745
145 707 594
611 235 -948
357 30 580
131 302 966
595 643 741
402 559 -917
837 243 81
32 152 -762
601 451 -784
498 393 -173
389 273 36
97 259 225
447 308 216
171 322 360
720 263 732
828 43 476
799 496 -940
297 128 -75
359 534 -446
482 670 238
464 838 624
777 23 547
770 445 -772
54 271 184
628 29 555
807 127 523
853 561 -275
689 269 -602
294 277 -408
669 213 -805
332 334 257
689 382 352
257 379 46
308 819 -852
286 796 380
300 424 -724
56 375 -737
426 99 26
48 277 649
619 622 747
293 771 583
11 560 -264
629 659 -428
244 708 385
535 50 -693
583 629 -721
211 177 68
846 311 697
807 782 475
486 756 890
616 598 160
781 320 450
50 693 -500
71 78 223
649 480 -784
132 784 -717
53 607 880
174 126 865
693 273 -515
538 719 -905
310 110 -779
460 8 -319
791 69 219
378 529 869
107 41 -663
840 475 -238
79 668 119
679 644 108
769 94 -320
720 423 575
97 688 665
298 159 -994
624 691 -478
849 141 -989
686 409 83
223 153 -681
728 763 -442
238 325 -436
627 823 -152
481 692 627
572 646 545
697 224 -898
773 286 -650
315 442 -527
751 831 -221
100 403 -944
627 413 607
155 488 -71
686 800 836
24 136 -901
37 491 724
742 63 482
614 187 669
369 49 -597
219 190 -954
836 449 -477
545 562 -933
123 709 -497
158 718 345
671 538 960
326 496 181
484 90 102
7 643 -467
713 516 -911
224 554 671
799 559 -660
851 717 360
765 228 450
427 288 -157
758 697 864
217 489 824
24 28 -180
296 757 -127
288 474 909
815 55 536
321 482 226
367 791 400
28 574 297
814 301 -31
598 619 -342
658 611 546
371 257 412
771 753 581
581 33 676
805 737 148
731 678 -847
450 680 -109
104 271 -362
42 739 560
206 34 95
583 189 872
754 277 -359
690 662 -312
200 798 -501
464 646 -865
848 399 -989
723 92 95
285 384 454
494 556 539
254 537 -953
365 535 -957
774 599 -937
753 243 693
771 411 -407
272 139 734
469 216 994
336 79 837
832 94 -897
799 14 373
405 839 482
688 522 -956
199 412 450
582 237 -817
826 386 -973
711 94 -539
2 425 -397
271 478 -999
475 356 790
57 407 98
200 594 -105
666 260 -795
479 670 372
640 276 -743
209 222 -220
747 553 -40
108 417 -576
374 34 -922
539 531 246
834 552 -445
829 531 -510
43 721 -423
362 433 -82
594 337 753
777 119 419
10 235 562
213 2 -524
686 255 -988
430 80 -910
764 717 -926
186 583 -331
340 759 -24
489 472 123
632 465 -552
800 651 870
663 163 -929
147 221 50
63 96 -652
747 157 109
461 663 -837
237 444 -687
371 591 482
703 277 313
524 398 -895
278 92 -238
355 315 732
467 600 418
304 329 -21
526 567 990
586 61 -777
516 214 965
33 794 235
100 600 -615
423 809 627
470 417 -899
299 801 -903
346 747 -848
218 561 -487
767 47 -97
193 823 -561
359 598 -870
443 682 -971
107 623 448
62 4 573
605 801 -366
780 302 340
385 34 666
618 815 593
734 367 -462
759 411 432
296 151 95
771 331 659
309 302 -912
653 400 737
199 479 643
391 587 812
356 849 -460
164 27 169
781 847 940
96 342 71
798 239 -958
609 461 -582
280 274 797
23 497 -153
9 46 -490
795 207 36
198 604 -803
367 770 -503
621 239 146
359 153 904
395 266 -784
227 344 -689
86 799 782
834 654 -946
719 708 -682
352 426 300
413 787 -311
815 387 492
304 711 -556
843 786 229
98 267 345
67 186 94
768 476 -424
157 264 -746
170 552 -797
421 443 -121
384 226 -749
525 35 -811
307 253 -74
520 839 -110
230 266 148
357 141 439
19 422 510
315 93 629
561 482 -123
168 96 -728
347 603 306
639 360 550
769 820 847
454 247 516
539 598 -651
700 136 213
93 647 -918
9 484 -750
58 108 448
290 679 543
552 64 481
631 76 -763
626 14 508
290 646 -26
572 353 -630
36 91 339
218 823 -316
501 302 -509
536 294 -625
560 578 743
88 147 -921
531 484 -52
598 66 248
534 647 -422
611 777 570
618 467 -96
510 176 -518
275 731 238
119 121 -707
323 662 611
665 45 913
570 279 -551
424 391 412
30 748 485
36 194 392
739 464 171
553 469 -932
521 675 760
78 810 452
459 266 -228
439 485 -680
198 115 -642
701 14 -787
349 470 -740
320 155 -581
526 542 219
179 537 96
804 101 277
609 15 127
86 714 853
369 78 898
642 688 -955
538 746 452
498 400 -277
26 413 -905
672 563 -904
696 662 332
373 258 -125
590 636 -805
229 120 -826
6 332 -61
449 681 -219
668 202 176
299 392 382
705 670 -376
582 456 -862
268 136 -615
772 627 256
121 458 437
66 7 -957
662 405 252
451 836 -339
340 196 463
102 119 251
207 752 -491
217 754 764
436 752 76
415 741 -446
169 628 -163
593 325 916
651 416 655
321 595 633
251 513 891
560 156 -187
215 640 529
809 536 64
484 722 917
573 463 897
638 450 853
789 507 -214
359 185 792
713 575 147
49 760 -304
292 668 635
113 274 692
53 196 -815
118 837 -595
624 751 -227
103 201 -342
798 361 -284
832 820 256
840 106 631
269 150 -736
409 793 346
88 575 -361
634 360 -499
457 1 -353
567 596 -995
808 167 711
351 68 -582
807 470 876
643 105 554
180 468 -830
473 518 835
817 771 -23
394 693 -585
509 716 67
784 293 180
677 565 -327
376 93 -82
40 460 955
120 325 -182
718 723 -749
370 146 685
604 59 -266
759 772 -399
474 102 691
835 434 737
645 635 881
847 343 473
213 88 -44
384 130 402
506 727 -958
698 283 990
639 841 -5
428 262 -850
779 789 -114
802 27 621
732 772 -88
519 79 -977
728 276 -761
62 463 881
27 199 467
563 834 -137
822 226 356
785 297 -192
249 290 394
632 598 184
620 763 765
446 414 874
845 306 12
789 98 -333
760 778 -719
41 241 686
153 438 -599
119 791 434
84 271 -515
117 249 707
679 301 355
728 714 -470
270 685 991
402 213 226
759 676 -386
222 259 562
580 329 -999
75 29 41
140 22 -984
518 62 -180
595 760 613
502 547 -676
68 607 -287
9 391 -310
528 515 -438
445 192 -823
775 527 -113
457 372 810
97 617 768
131 295 -881
378 809 -378
128 741 759
687 391 951
317 798 -355
846 204 184
705 850 -687
50 176 543
447 727 -330
298 779 -590
612 766 293
302 410 406
831 743 306
373 83 -747
93 47 -449
463 617 -225
454 619 394
804 769 -273
241 757 -426
93 393 -569
526 300 -486
241 156 808
253 210 -647
28 19 953
413 476 -757
704 52 561
567 423 -600
422 37 -570
588 698 718
116 238 491
450 380 -376
301 384 -370
683 851 -850
72 358 -245
752 530 -539
40 97 -223
370 844 -726
170 727 -320
75 548 683
642 439 406
636 585 -456
271 790 253
243 405 -402
132 38 360
206 481 -763
529 666 862
335 752 -401
107 91 -275
606 472 938
122 351 -729
257 531 919
633 12 864
787 462 811
573 674 -400
276 312 -879
523 562 380
658 136 691
446 301 46
578 638 507
174 405 605
548 81 180
585 758 -413
405 547 207
461 521 4
6 339 776
193 416 -163
726 253 -648
54 271 -159
141 660 67
345 564 311
108 140 -20
487 414 -252
718 504 708
615 675 -74
638 66 -819
403 117 -54
771 1 863
489 355 680
386 354 286
641 598 -161
693 577 -172
170 86 247
840 843 863
255 60 -809
620 254 -380
108 493 652
139 228 559
256 423 -956
613 124 -21
752 355 548
196 350 -209
553 269 -426
550 143 -621
401 519 -900
704 140 669
282 145 675
630 142 655
468 156 372
276 42 823
724 418 -844
241 55 468
426 289 859
332 302 -107
10 816 -27
201 377 926
667 80 -366
428 58 291
348 152 917
834 755 -536
715 152 509
148 76 -1
196 835 579
29 445 747
756 651 832
612 51 238
365 806 944
593 118 -408
315 125 776
123 360 -718
335 278 924
113 444 -539
835 501 -606
170 131 503
27 771 345
661 87 -901
103 82 -329
7 508 121
446 793 -364
654 509 -757
170 720 831
463 244 -584
458 767 -2
543 737 -642
452 154 73
262 340 -586
681 231 851
852 301 846
35 846 977
50 596 -145
818 623 461
310 283 -828
517 135 -339
732 311 932
7 502 617
567 170 412
799 194 -642
616 382 -897
213 827 -897
656 733 -330
32 788 -462
295 853 912
175 440 786
527 489 206
136 540 -649
276 138 -345
128 612 -662
707 330 92
362 651 126
733 582 792
585 388 689
306 235 -86
6 373 -293
677 207 -396
657 523 501
725 102 -504
555 204 875
82 426 -386
709 174 860
561 717 526
182 548 -6
748 426 -720
385 605 -155
77 345 829
471 177 925
681 588 -637
85 348 39
495 392 686
850 399 951
448 113 -346
700 526 343
98 363 -430
685 200 338
493 233 208
410 136 95
641 568 347
35 176 -32
627 747 140
86 845 21
16 833 -354
10 452 556
541 681 -335
822 152 733
650 641 561
302 697 -273
157 267 -960
246 518 -655
456 617 3
649 509 45
515 771 -698
292 718 -265
759 64 -560
38 479 -780
452 554 -745
57 627 -809
232 220 972
684 66 163
304 415 938
257 210 -791
587 433 -646
665 434 523
731 81 -233
271 129 294
645 417 617
762 771 -507
163 541 374
687 378 723
240 619 789
63 623 -249
180 209 737
496 704 361
550 460 925
641 81 11
443 39 452
212 181 -153
461 232 -361
287 758 715
834 85 444
41 361 54
227 801 -974
361 142 -120
238 261 237
772 502 166
59 186 -52
73 383 959
543 126 -602
143 109 -323
7 408 -75
497 92 -818
853 458 -543
149 589 973
186 405 576
435 137 775
787 404 -949
533 726 885
402 834 -56
814 595 -691
301 725 -958
491 626 -926
421 92 365
108 86 -937
155 722 -135
514 242 449
602 265 415
705 35 824
312 150 256
269 448 556
743 121 -684
6 674 813
180 689 744
498 182 -514
369 541 216
245 384 -193
464 509 -236
204 96 92
143 203 -761
341 163 130
333 167 367
794 16 883
703 415 -140
522 604 957
413 607 -307
170 152 874
603 714 -224
111 114 -651
589 424 -500
26 805 -36
763 435 561
539 392 511
263 316 -508
744 223 571
734 851 82
171 352 -177
783 675 -608
463 703 202
526 550 -162
83 257 -411
280 139 468
171 436 185
345 187 -101
494 529 648
661 675 -622
808 810 753
729 513 -662
119 766 -201
658 114 889
724 108 71
215 330 241
451 300 164
559 492 308
207 780 -588
295 532 -930
51 562 147
211 714 -731
521 42 -596
44 353 -745
610 677 -88
184 376 -838
406 827 530
264 670 275
199 500 919
252 263 28
802 184 174
414 615 934
461 393 418
539 822 -933
634 28 787
820 358 -555
432 98 320
45 642 -341
279 707 467
90 795 -368
492 635 933
582 810 -918
97 586 -329
174 803 732
310 476 -13
33 296 -241
349 76 224
162 426 61
727 532 -691
34 309 -603
448 714 240
401 529 -33
344 776 74
495 178 132
142 387 220
654 122 -700
668 808 777
63 526 450
197 258 -908
31 647 -13
76 70 894
307 134 88
118 313 166
581 255 -919
635 37 168
165 645 159
658 474 657
313 48 346
77 795 625
375 124 766
240 432 -677
179 489 -780
743 604 815
711 716 -938
130 371 -874
778 304 -715
267 846 -120
815 739 -944
403 1 -292
454 226 13
304 845 523
708 720 -171
29 363 807
73 276 115
747 613 539
344 698 -905
406 636 976
450 171 -840
115 50 -968
251 244 314
494 48 -15
455 471 509
295 234 797
750 449 -4
687 135 -459
455 807 -991
546 707 790
316 580 374
687 157 904
663 146 -600
545 734 240
126 256 106
272 853 -834
223 338 -26
63 179 -198
646 676 -813
330 398 -238
803 226 821
87 387 -514
5 148 -966
820 63 738
254 362 -328
26 688 616
373 665 311
511 473 -805
334 9 781
548 385 984
134 563 434
192 211 -653
678 524 419
833 249 -331
838 303 751
218 565 -864
644 5 -94
812 382 182
208 524 -147
272 850 -817
339 266 -315
356 246 -75
629 802 148
792 798 753
419 1 -587
575 159 376
461 502 -635
299 793 -156
292 751 58
770 495 -585
542 266 57
640 440 691
64 624 -338
273 633 -597
573 594 228
352 706 436
235 653 967
787 404 -743
528 568 -427
39 835 -102
593 335 -87
287 777 205
751 642 702
540 326 380
897 845
793 52 -321
769 540 453
276 894 -77
85 732 898
620 289 695
739 322 300
76 341 701
301 602 885
556 840 66
574 347 695
864 746 759
483 767 739
512 769 461
177 877 812
289 452 772
577 288 -276
71 103 -503
465 816 -506
714 412 -941
268 310 205
450 34 459
806 278 -3
749 895 226
146 815 -732
8 124 -407
121 412 -615
683 150 -858
140 186 58
279 706 277
547 834 -324
85 185 -357
179 764 -170
392 671 79
251 459 980
280 839 -853
124 443 244
338 162 130
778 695 -48
180 805 -665
181 885 -720
546 161 -989
70 114 540
772 145 270
863 178 -601
694 251 187
330 479 -598
433 484 -217
289 494 116
190 822 943
896 515 -464
305 586 -602
133 39 -830
419 742 621
623 506 564
724 540 -895
876 467 -447
554 41 632
810 491 904
877 124 -631
362 317 968
848 387 -253
592 173 792
475 786 923
32 85 806
728 476 132
363 260 -470
873 547 -58
855 892 208
681 442 132
715 548 704
544 96 493
98 467 666
832 423 -255
10 474 969
293 553 836
16 580 47
886 827 -845
495 226 252
613 436 201
102 426 167
718 4 30
300 483 -610
298 817 -463
752 294 115
738 536 -215
243 399 -866
734 151 686
546 143 440
365 435 -736
844 87 122
876 766 -129
182 140 513
141 24 583
156 510 -423
474 177 649
137 566 873
468 605 -356
172 321 -626
485 703 494
627 276 923
862 684 184
70 289 -343
135 711 -653
377 701 316
100 689 636
710 114 -892
476 54 959
45 835 66
304 678 40
